Namespace(image='library', model='UNET')
zero
zero
zero
zero
zero
zero
zero
zero
zero
zero
zero
Number of params: 1616315
Starting optimization with ADAM
Iteration 00482    Loss 0.016842 
Iteration 00483    Loss 0.016904 
Iteration 00484    Loss 0.016945 
Iteration 00485    Loss 0.016908 
Iteration 00486    Loss 0.017041 
Iteration 00487    Loss 0.017216 
Iteration 00488    Loss 0.017183 
Iteration 00489    Loss 0.017401 
Iteration 00490    Loss 0.017284 
Iteration 00491    Loss 0.017111 
Iteration 00492    Loss 0.016890 
Iteration 00493    Loss 0.016626 
Iteration 00494    Loss 0.016442 
Iteration 00495    Loss 0.016556 
Iteration 00496    Loss 0.016624 
Iteration 00497    Loss 0.016665 
Iteration 00498    Loss 0.016849 
Iteration 00499    Loss 0.017058 
Iteration 00500    Loss 0.016972 
Iteration 00501    Loss 0.016805 
Iteration 00502    Loss 0.016767 
Iteration 00503    Loss 0.016580 
Iteration 00504    Loss 0.016255 
Iteration 00505    Loss 0.016346 
Iteration 00506    Loss 0.016365 
Iteration 00507    Loss 0.016218 
Iteration 00508    Loss 0.016308 
Iteration 00509    Loss 0.016432 
Iteration 00510    Loss 0.016628 
Iteration 00511    Loss 0.016871 
Iteration 00512    Loss 0.017246 
Iteration 00513    Loss 0.017667 
Iteration 00514    Loss 0.017047 
Iteration 00515    Loss 0.016867 
Iteration 00516    Loss 0.016428 
Iteration 00517    Loss 0.016206 
Iteration 00518    Loss 0.016728 
Iteration 00519    Loss 0.016689 
Iteration 00520    Loss 0.016272 
Iteration 00521    Loss 0.016296 
Iteration 00522    Loss 0.016182 
Iteration 00523    Loss 0.016035 
Iteration 00524    Loss 0.016293 
Iteration 00525    Loss 0.016215 
Iteration 00526    Loss 0.015967 
Iteration 00527    Loss 0.016079 
Iteration 00528    Loss 0.016003 
Iteration 00529    Loss 0.015758 
Iteration 00530    Loss 0.015959 
Iteration 00531    Loss 0.015988 
Iteration 00532    Loss 0.015787 
Iteration 00533    Loss 0.015945 
Iteration 00534    Loss 0.016164 
Iteration 00535    Loss 0.016061 
Iteration 00536    Loss 0.016407 
Iteration 00537    Loss 0.016810 
Iteration 00538    Loss 0.016675 
Iteration 00539    Loss 0.016757 
Iteration 00540    Loss 0.016655 
Iteration 00541    Loss 0.015840 
Iteration 00542    Loss 0.016103 
Iteration 00543    Loss 0.016143 
Iteration 00544    Loss 0.015888 
Iteration 00545    Loss 0.016484 
Iteration 00546    Loss 0.016078 
Iteration 00547    Loss 0.015715 
Iteration 00548    Loss 0.015970 
Iteration 00549    Loss 0.015626 
Iteration 00550    Loss 0.015713 
Iteration 00551    Loss 0.015788 
Iteration 00552    Loss 0.015501 
Iteration 00553    Loss 0.015592 
Iteration 00554    Loss 0.015502 
Iteration 00555    Loss 0.015361 
Iteration 00556    Loss 0.015422 
Iteration 00557    Loss 0.015386 
Iteration 00558    Loss 0.015331 
Iteration 00559    Loss 0.015418 
Iteration 00560    Loss 0.015518 
Iteration 00561    Loss 0.015802 
Iteration 00562    Loss 0.016526 
Iteration 00563    Loss 0.017498 
Iteration 00564    Loss 0.017950 
Iteration 00565    Loss 0.017248 
Iteration 00566    Loss 0.015411 
Iteration 00567    Loss 0.016275 
Iteration 00568    Loss 0.017130 
Iteration 00569    Loss 0.016378 
Iteration 00570    Loss 0.016054 
Iteration 00571    Loss 0.015842 
Iteration 00572    Loss 0.016193 
Iteration 00573    Loss 0.015682 
Iteration 00574    Loss 0.015380 
Iteration 00575    Loss 0.015761 
Iteration 00576    Loss 0.015317 
Iteration 00577    Loss 0.015365 
Iteration 00578    Loss 0.015404 
Iteration 00579    Loss 0.015344 
Iteration 00580    Loss 0.015237 
Iteration 00581    Loss 0.015069 
Iteration 00582    Loss 0.015276 
